year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2022,10,17,1716,1720,-4,2021,2011,10,B6,80,N2086J,JFK,MCO,145,944,17,20,2022-10-17T17:00:00Z
2022,10,17,1719,1712,7,2007,2030,-23,UA,84,N76505,EWR,SEA,304,2402,17,12,2022-10-17T17:00:00Z
2022,10,17,1720,1725,-5,1854,1855,-1,YX,1554,N215JQ,JFK,DCA,66,213,17,25,2022-10-17T17:00:00Z
2022,10,17,1720,1720,0,2022,2015,7,WN,846,N8548P,LGA,TPA,146,1010,17,20,2022-10-17T17:00:00Z
2022,10,17,1721,1730,-9,1826,1849,-23,9E,1399,N903XJ,LGA,PVD,33,143,17,30,2022-10-17T17:00:00Z
2022,10,17,1721,1655,26,2013,2007,6,DL,113,N707TW,JFK,SAN,318,2446,16,55,2022-10-17T16:00:00Z
2022,10,17,1722,1720,2,1952,1926,26,AA,730,N178US,LGA,CLT,94,544,17,20,2022-10-17T17:00:00Z
2022,10,17,1722,1555,87,2031,1910,81,B6,75,N923JB,JFK,SEA,312,2422,15,55,2022-10-17T15:00:00Z
2022,10,17,1722,1725,-3,1956,1921,35,9E,1318,N182GJ,JFK,RDU,89,427,17,25,2022-10-17T17:00:00Z
2022,10,17,1723,1730,-7,2001,1911,50,9E,1523,N294PQ,LGA,BNA,125,764,17,30,2022-10-17T17:00:00Z
2022,10,17,1723,1705,18,1959,2024,-25,AS,7,N928VA,EWR,SEA,300,2402,17,5,2022-10-17T17:00:00Z
2022,10,17,1724,1725,-1,2009,2036,-27,AA,89,N102NN,JFK,LAX,316,2475,17,25,2022-10-17T17:00:00Z
2022,10,17,1724,1727,-3,1916,1906,10,AA,245,N948NN,EWR,ORD,106,719,17,27,2022-10-17T17:00:00Z
2022,10,17,1724,1730,-6,1850,1858,-8,B6,585,N203JB,JFK,BUF,54,301,17,30,2022-10-17T17:00:00Z
2022,10,17,1725,1730,-5,1958,1914,44,AA,804,N309PC,LGA,ORD,111,733,17,30,2022-10-17T17:00:00Z
2022,10,17,1725,1729,-4,1924,1859,25,YX,1163,N409YX,JFK,ORF,57,290,17,29,2022-10-17T17:00:00Z
2022,10,17,1726,1730,-4,2051,2056,-5,UA,204,N19130,JFK,SFO,342,2586,17,30,2022-10-17T17:00:00Z
2022,10,17,1726,1730,-4,2017,2040,-23,B6,237,N986JB,JFK,LAX,312,2475,17,30,2022-10-17T17:00:00Z
2022,10,17,1727,1733,-6,2001,1959,2,UA,535,N76517,EWR,PHX,288,2133,17,33,2022-10-17T17:00:00Z
2022,10,17,1727,1729,-2,2028,2029,-1,UA,432,N17262,EWR,FLL,150,1065,17,29,2022-10-17T17:00:00Z
2022,10,17,1728,1712,16,2049,2007,42,UA,208,N17272,EWR,PBI,163,1023,17,12,2022-10-17T17:00:00Z
2022,10,17,1728,1729,-1,2040,1943,57,YX,1197,N867RW,LGA,MCI,166,1107,17,29,2022-10-17T17:00:00Z
2022,10,17,1729,1740,-11,1952,2002,-10,YX,1200,N103HQ,JFK,CVG,102,589,17,40,2022-10-17T17:00:00Z
2022,10,17,1731,1736,-5,2105,2028,37,UA,437,N69835,EWR,IAH,213,1400,17,36,2022-10-17T17:00:00Z
2022,10,17,1731,1725,6,1954,2018,-24,DL,156,N727TW,JFK,LAS,289,2248,17,25,2022-10-17T17:00:00Z
2022,10,17,1732,1720,12,2107,2018,49,B6,14,N633JB,LGA,TPA,147,1010,17,20,2022-10-17T17:00:00Z
2022,10,17,1732,1735,-3,2039,2105,-26,AS,59,N923VA,EWR,SFO,316,2565,17,35,2022-10-17T17:00:00Z
2022,10,17,1735,1743,-8,1934,1937,-3,YX,1116,N644RW,EWR,RDU,75,416,17,43,2022-10-17T17:00:00Z
2022,10,17,1735,1739,-4,2018,2055,-37,NK,24,N959NK,EWR,LAX,310,2454,17,39,2022-10-17T17:00:00Z
2022,10,17,1737,1725,12,2102,2020,42,UA,841,N206UA,EWR,LAX,295,2454,17,25,2022-10-17T17:00:00Z
2022,10,17,1741,1740,1,2053,2008,45,UA,399,N13720,EWR,ATL,128,746,17,40,2022-10-17T17:00:00Z
2022,10,17,1743,1742,1,2026,2015,11,UA,655,N37257,EWR,JAX,124,820,17,42,2022-10-17T17:00:00Z
2022,10,17,1744,1745,-1,2027,1913,74,YX,1590,N860RW,LGA,DCA,54,214,17,45,2022-10-17T17:00:00Z
2022,10,17,1746,1745,1,2053,2015,38,WN,864,N8536Z,LGA,DEN,206,1620,17,45,2022-10-17T17:00:00Z
2022,10,17,1746,1749,-3,1910,1910,0,9E,1528,N368CA,LGA,SYR,42,198,17,49,2022-10-17T17:00:00Z
2022,10,17,1748,1755,-7,1959,2000,-1,9E,1452,N296PQ,JFK,CVG,94,589,17,55,2022-10-17T17:00:00Z
2022,10,17,1748,1748,0,2030,2022,8,DL,301,N811DZ,JFK,ATL,118,760,17,48,2022-10-17T17:00:00Z
2022,10,17,1749,1800,-11,2053,1951,62,YX,1595,N815MD,LGA,CMH,80,479,18,0,2022-10-17T18:00:00Z
2022,10,17,1750,1800,-10,2018,1914,64,AA,805,N803AW,LGA,DCA,51,214,18,0,2022-10-17T18:00:00Z
2022,10,17,1750,1755,-5,2106,2030,36,WN,594,N8558Z,LGA,ATL,120,762,17,55,2022-10-17T17:00:00Z
2022,10,17,1752,1759,-7,2136,2051,45,B6,269,N712JB,LGA,MCO,141,950,17,59,2022-10-17T17:00:00Z
2022,10,17,1752,1755,-3,2126,2122,4,B6,340,N947JB,JFK,SFO,338,2586,17,55,2022-10-17T17:00:00Z
2022,10,17,1752,1745,7,2053,2055,-2,DL,785,N175DZ,JFK,LAX,314,2475,17,45,2022-10-17T17:00:00Z
2022,10,17,1753,1759,-6,2202,2059,63,AA,42,N864NN,LGA,DFW,213,1389,17,59,2022-10-17T17:00:00Z
2022,10,17,1755,1630,85,1932,1807,85,9E,1453,N313PQ,JFK,BUF,58,301,16,30,2022-10-17T16:00:00Z
2022,10,17,1756,1759,-3,2046,1958,48,YX,1177,N452YX,LGA,CMH,88,479,17,59,2022-10-17T17:00:00Z
2022,10,17,1756,1548,128,2146,1949,117,B6,579,N605JB,EWR,SJU,203,1608,15,48,2022-10-17T15:00:00Z
2022,10,17,1756,1800,-4,2108,2114,-6,DL,505,N101DU,JFK,DFW,208,1391,18,0,2022-10-17T18:00:00Z
2022,10,17,1757,1759,-2,2034,2030,4,YX,1174,N430YX,LGA,OMA,165,1148,17,59,2022-10-17T17:00:00Z
2022,10,17,1757,1802,-5,2033,2014,19,YX,986,N722YX,EWR,CLT,97,529,18,2,2022-10-17T18:00:00Z
2022,10,17,1758,1759,-1,1959,2021,-22,UA,692,N24202,LGA,DEN,208,1620,17,59,2022-10-17T17:00:00Z
2022,10,17,1758,1800,-2,2125,2113,12,DL,248,N378NW,JFK,AUS,222,1521,18,0,2022-10-17T18:00:00Z
2022,10,17,1759,1629,90,2018,1907,71,AA,578,N341RW,JFK,PHX,289,2153,16,29,2022-10-17T16:00:00Z
2022,10,17,1759,1755,4,2128,2105,23,NK,839,N947NK,EWR,OAK,336,2555,17,55,2022-10-17T17:00:00Z
2022,10,17,1759,1555,124,2111,1858,133,DL,335,N395DN,JFK,PBI,151,1028,15,55,2022-10-17T15:00:00Z
2022,10,17,1800,1800,0,2010,2028,-18,UA,137,N68452,EWR,DEN,205,1605,18,0,2022-10-17T18:00:00Z
2022,10,17,1800,1800,0,2129,2019,70,YX,1608,N220JQ,LGA,IND,103,660,18,0,2022-10-17T18:00:00Z
2022,10,17,1800,1805,-5,2059,2019,40,9E,1387,N482PX,LGA,TYS,107,647,18,5,2022-10-17T18:00:00Z
2022,10,17,1800,1800,0,2126,2129,-3,DL,100,N703TW,JFK,SLC,270,1990,18,0,2022-10-17T18:00:00Z
2022,10,17,1801,1735,26,1926,1900,26,B6,858,N193JB,EWR,BOS,45,200,17,35,2022-10-17T17:00:00Z
2022,10,17,1801,1805,-4,2123,1943,100,9E,1340,N316PQ,LGA,PIT,63,335,18,5,2022-10-17T18:00:00Z
2022,10,17,1801,1745,16,2115,2122,-7,DL,88,N176DN,JFK,SFO,325,2586,17,45,2022-10-17T17:00:00Z
2022,10,17,1804,1700,64,1944,1827,77,UA,531,N472UA,EWR,IAD,70,212,17,0,2022-10-17T17:00:00Z
2022,10,17,1808,1740,28,1929,1904,25,YX,1060,N979RP,EWR,SYR,35,195,17,40,2022-10-17T17:00:00Z
2022,10,17,1808,1815,-7,1948,1956,-8,YX,1002,N635RW,EWR,PIT,58,319,18,15,2022-10-17T18:00:00Z
2022,10,17,1808,1805,3,2041,2024,17,OO,1078,N305SY,EWR,MSP,154,1008,18,5,2022-10-17T18:00:00Z
2022,10,17,1809,1725,44,2142,2035,67,AA,178,N343RY,JFK,MIA,169,1089,17,25,2022-10-17T17:00:00Z
2022,10,17,1809,1800,9,2008,1931,37,YX,1626,N222JQ,LGA,BOS,39,184,18,0,2022-10-17T18:00:00Z
2022,10,17,1809,1720,49,2107,2005,62,B6,274,N598JB,JFK,LAS,297,2248,17,20,2022-10-17T17:00:00Z
2022,10,17,1809,1810,-1,2153,2016,97,9E,1313,N228PQ,LGA,MYR,98,563,18,10,2022-10-17T18:00:00Z
2022,10,17,1810,1759,11,2236,2103,93,AA,198,N336SR,LGA,MIA,174,1096,17,59,2022-10-17T17:00:00Z
2022,10,17,1811,1812,-1,2039,2034,5,UA,792,N421UA,EWR,MSY,181,1167,18,12,2022-10-17T18:00:00Z
2022,10,17,1811,1815,-4,1943,1957,-14,9E,1259,N297PQ,JFK,MKE,114,745,18,15,2022-10-17T18:00:00Z
2022,10,17,1812,1815,-3,2113,1950,83,UA,685,N14230,LGA,ORD,105,733,18,15,2022-10-17T18:00:00Z
2022,10,17,1813,1822,-9,2115,2048,27,YX,1243,N413YX,LGA,SDF,110,659,18,22,2022-10-17T18:00:00Z
2022,10,17,1813,1815,-2,2011,1936,35,B6,424,N337JB,LGA,BOS,40,184,18,15,2022-10-17T18:00:00Z
2022,10,17,1815,1820,-5,2028,2010,18,YX,1225,N118HQ,JFK,RDU,83,427,18,20,2022-10-17T18:00:00Z
2022,10,17,1815,1825,-10,NA,1940,NA,WN,601,N8301J,LGA,BWI,NA,185,18,25,2022-10-17T18:00:00Z
2022,10,17,1818,1824,-6,1946,1954,-8,DL,573,N145DQ,JFK,BOS,43,187,18,24,2022-10-17T18:00:00Z
2022,10,17,1819,1821,-2,2010,2003,7,UA,625,N37518,EWR,CLE,66,404,18,21,2022-10-17T18:00:00Z
2022,10,17,1820,1705,75,1953,1834,79,B6,362,N306JB,JFK,BOS,45,187,17,5,2022-10-17T17:00:00Z
2022,10,17,1821,1820,1,2053,2031,22,9E,1341,N314PQ,JFK,CHS,101,636,18,20,2022-10-17T18:00:00Z
2022,10,17,1822,1820,2,2147,2153,-6,AA,900,N103NN,JFK,SFO,341,2586,18,20,2022-10-17T18:00:00Z
2022,10,17,1824,1829,-5,2033,2107,-34,UA,801,N73445,EWR,LAS,278,2227,18,29,2022-10-17T18:00:00Z
2022,10,17,1824,1825,-1,2212,2055,77,YX,1185,N416YX,LGA,XNA,175,1147,18,25,2022-10-17T18:00:00Z
2022,10,17,1824,1829,-5,2304,2132,92,B6,180,N662JB,LGA,FLL,162,1076,18,29,2022-10-17T18:00:00Z
2022,10,17,1824,1755,29,2038,2027,11,9E,1252,N605LR,JFK,MCI,160,1113,17,55,2022-10-17T17:00:00Z
2022,10,17,1824,1829,-5,2103,2042,21,9E,1386,N478PX,LGA,DSM,143,1031,18,29,2022-10-17T18:00:00Z
2022,10,17,1825,1830,-5,2141,2058,43,YX,1550,N238JQ,LGA,SDF,115,659,18,30,2022-10-17T18:00:00Z
2022,10,17,1826,1830,-4,2054,2025,29,9E,1495,N908XJ,LGA,STL,134,888,18,30,2022-10-17T18:00:00Z
2022,10,17,1826,1818,8,2133,2145,-12,DL,955,N855DN,JFK,SEA,322,2422,18,18,2022-10-17T18:00:00Z
2022,10,17,1827,1830,-3,1950,1954,-4,UA,698,N68453,EWR,PWM,45,284,18,30,2022-10-17T18:00:00Z
2022,10,17,1827,1819,8,2121,2122,-1,B6,733,N981JT,EWR,LAX,309,2454,18,19,2022-10-17T18:00:00Z
2022,10,17,1828,1829,-1,2242,2129,73,AA,520,N997NN,LGA,DFW,200,1389,18,29,2022-10-17T18:00:00Z
2022,10,17,1828,1830,-2,2004,1959,5,YX,1052,N721YX,EWR,ROC,44,246,18,30,2022-10-17T18:00:00Z
2022,10,17,1828,1830,-2,2000,1959,1,B6,247,N304JB,JFK,BTV,45,266,18,30,2022-10-17T18:00:00Z
2022,10,17,1829,1830,-1,1954,1953,1,UA,62,N847UA,EWR,BOS,42,200,18,30,2022-10-17T18:00:00Z
2022,10,17,1829,1830,-1,2106,2016,50,DL,750,N124DU,LGA,ORD,203,733,18,30,2022-10-17T18:00:00Z
2022,10,17,1830,1830,0,2040,2036,4,AA,721,N951NN,JFK,CLT,95,541,18,30,2022-10-17T18:00:00Z
2022,10,17,1830,1825,5,2116,2010,66,WN,399,N8579Z,LGA,STL,129,888,18,25,2022-10-17T18:00:00Z
2022,10,17,1831,1630,121,2104,1936,88,UA,413,N2250U,EWR,SFO,294,2565,16,30,2022-10-17T16:00:00Z
2022,10,17,1831,1829,2,2150,2002,108,YX,1160,N451YX,LGA,BNA,134,764,18,29,2022-10-17T18:00:00Z
2022,10,17,1832,1835,-3,2147,2131,16,B6,445,N231JB,JFK,MCO,140,944,18,35,2022-10-17T18:00:00Z
2022,10,17,1833,1755,38,2110,2022,48,B6,45,N531JL,JFK,PHX,288,2153,17,55,2022-10-17T17:00:00Z
2022,10,17,1833,1810,23,2055,2042,13,DL,317,N908DN,JFK,PHX,285,2153,18,10,2022-10-17T18:00:00Z
2022,10,17,1837,1845,-8,2247,2114,93,9E,1511,N195PQ,LGA,OMA,157,1148,18,45,2022-10-17T18:00:00Z
2022,10,17,1838,1843,-5,2226,2112,74,9E,1375,N676CA,LGA,SAV,113,722,18,43,2022-10-17T18:00:00Z
2022,10,17,1838,1831,7,2200,2050,70,9E,1417,N303PQ,LGA,CVG,98,585,18,31,2022-10-17T18:00:00Z
2022,10,17,1839,1830,9,2018,2003,15,B6,250,N274JB,JFK,ROC,61,264,18,30,2022-10-17T18:00:00Z
2022,10,17,1841,1756,45,2321,2101,140,F9,476,N705FR,LGA,MCO,154,950,17,56,2022-10-17T17:00:00Z
2022,10,17,1842,1846,-4,2114,2116,-2,DL,887,N893AT,EWR,ATL,118,746,18,46,2022-10-17T18:00:00Z
2022,10,17,1843,1845,-2,2208,2147,21,UA,428,N81449,EWR,SAT,226,1569,18,45,2022-10-17T18:00:00Z
2022,10,17,1843,1610,153,2133,1745,228,YX,1267,N424YX,LGA,PIT,63,335,16,10,2022-10-17T16:00:00Z
2022,10,17,1845,1830,15,2133,2014,79,AA,123,N890NN,LGA,ORD,103,733,18,30,2022-10-17T18:00:00Z
2022,10,17,1845,1845,0,2212,2155,17,NK,647,N679NK,EWR,FLL,168,1065,18,45,2022-10-17T18:00:00Z
2022,10,17,1845,1730,75,2230,2003,147,DL,154,N376NW,LGA,ATL,114,762,17,30,2022-10-17T17:00:00Z
2022,10,17,1846,1859,-13,2221,2118,63,YX,1244,N439YX,LGA,IND,100,660,18,59,2022-10-17T18:00:00Z
2022,10,17,1846,1845,1,2150,2142,8,B6,68,N591JB,JFK,TPA,153,1005,18,45,2022-10-17T18:00:00Z
2022,10,17,1846,1835,11,2118,2144,-26,AS,140,N915AK,JFK,SAN,305,2446,18,35,2022-10-17T18:00:00Z
2022,10,17,1846,1845,1,2314,2120,114,DL,190,N363NW,LGA,ATL,119,762,18,45,2022-10-17T18:00:00Z
2022,10,17,1851,1729,82,2033,1918,75,B6,217,N644JB,JFK,ORD,110,740,17,29,2022-10-17T17:00:00Z
2022,10,17,1851,1650,121,2221,1910,191,9E,1331,N295PQ,LGA,AVL,106,599,16,50,2022-10-17T16:00:00Z
2022,10,17,1852,1845,7,2129,2138,-9,UA,773,N26967,EWR,LAX,285,2454,18,45,2022-10-17T18:00:00Z
2022,10,17,1853,1859,-6,2332,2202,90,AA,319,N766US,LGA,IAH,215,1416,18,59,2022-10-17T18:00:00Z
2022,10,17,1853,1821,32,2150,2034,76,DL,265,N390DN,LGA,MSP,133,1020,18,21,2022-10-17T18:00:00Z
2022,10,17,1854,1900,-6,2141,2155,-14,B6,121,N2016J,JFK,ONT,305,2429,19,0,2022-10-17T19:00:00Z
2022,10,17,1854,1855,-1,2152,2204,-12,DL,356,N139DU,EWR,SLC,258,1969,18,55,2022-10-17T18:00:00Z
2022,10,17,1855,1900,-5,2035,2041,-6,YX,1133,N730YX,EWR,PIT,59,319,19,0,2022-10-17T19:00:00Z
2022,10,17,1855,1900,-5,2153,2219,-26,AS,276,N934AK,EWR,SEA,305,2402,19,0,2022-10-17T19:00:00Z
2022,10,17,1856,1859,-3,2221,2052,89,YX,1302,N401YX,LGA,ILM,93,500,18,59,2022-10-17T18:00:00Z
2022,10,17,1856,1900,-4,2149,2027,82,YX,1592,N216JQ,LGA,BOS,44,184,19,0,2022-10-17T19:00:00Z
2022,10,17,1856,1850,6,2120,2125,-5,DL,1650,N394DL,JFK,ATL,115,760,18,50,2022-10-17T18:00:00Z
2022,10,17,1857,1830,27,2158,2131,27,UA,200,N14120,JFK,LAX,313,2475,18,30,2022-10-17T18:00:00Z
2022,10,17,1858,1902,-4,2158,2151,7,UA,179,N67827,EWR,MCO,139,937,19,2,2022-10-17T19:00:00Z
2022,10,17,1900,1855,5,2147,2025,82,WN,647,N8508W,LGA,MDW,106,725,18,55,2022-10-17T18:00:00Z
2022,10,17,1901,1900,1,2303,2116,107,9E,1343,N349PQ,LGA,CLT,94,544,19,0,2022-10-17T19:00:00Z
2022,10,17,1903,1900,3,1,2207,114,DL,331,N127DU,LGA,PBI,172,1035,19,0,2022-10-17T19:00:00Z
2022,10,17,1906,1833,33,2041,2017,24,UA,424,N37287,EWR,ORD,110,719,18,33,2022-10-17T18:00:00Z
2022,10,17,1906,1915,-9,2112,2033,39,B6,474,N273JB,LGA,BOS,42,184,19,15,2022-10-17T19:00:00Z
2022,10,17,1906,1910,-4,2125,2106,19,9E,1303,N133EV,LGA,CLE,70,419,19,10,2022-10-17T19:00:00Z
2022,10,17,1908,1859,9,2119,2119,0,NK,276,N659NK,EWR,IND,95,645,18,59,2022-10-17T18:00:00Z
2022,10,17,1909,1911,-2,2236,2053,103,AA,879,N740UW,LGA,RDU,78,431,19,11,2022-10-17T19:00:00Z
2022,10,17,1910,1839,31,2201,2155,6,B6,48,N958JB,JFK,SMF,315,2521,18,39,2022-10-17T18:00:00Z
2022,10,17,1910,1850,20,2203,2047,76,NK,642,N615NK,LGA,MYR,95,563,18,50,2022-10-17T18:00:00Z
2022,10,17,1910,1910,0,2208,2231,-23,DL,901,N849DN,JFK,PDX,307,2454,19,10,2022-10-17T19:00:00Z
2022,10,17,1912,1915,-3,2208,2055,73,OO,1285,N616UX,LGA,ORD,107,733,19,15,2022-10-17T19:00:00Z
2022,10,17,1913,1849,24,2246,2052,114,9E,1380,N909XJ,LGA,MEM,151,963,18,49,2022-10-17T18:00:00Z
2022,10,17,1915,1859,16,2230,2200,30,UA,604,N63890,EWR,TPA,146,997,18,59,2022-10-17T18:00:00Z
2022,10,17,1916,1910,6,2043,2040,3,UA,621,N67134,EWR,IAD,47,212,19,10,2022-10-17T19:00:00Z
2022,10,17,1918,1835,43,2215,2147,28,AS,296,N288AK,EWR,SAN,319,2425,18,35,2022-10-17T18:00:00Z
2022,10,17,1920,1929,-9,2251,2133,78,YX,1199,N112HQ,LGA,DTW,74,502,19,29,2022-10-17T19:00:00Z
2022,10,17,1921,1920,1,2249,2137,72,9E,1238,N480PX,LGA,CHS,102,641,19,20,2022-10-17T19:00:00Z
2022,10,17,1921,1929,-8,2125,2201,-36,9E,1310,N184GJ,JFK,MSP,135,1029,19,29,2022-10-17T19:00:00Z
2022,10,17,1922,1925,-3,2203,2143,20,9E,1218,N329PQ,JFK,DTW,86,509,19,25,2022-10-17T19:00:00Z
2022,10,17,1925,1930,-5,2135,2132,3,YX,1122,N641RW,EWR,CMH,82,463,19,30,2022-10-17T19:00:00Z
2022,10,17,1925,1925,0,2241,2105,96,WN,416,N8686A,LGA,BNA,121,764,19,25,2022-10-17T19:00:00Z
2022,10,17,1926,1915,11,2217,2224,-7,AA,56,N104NN,JFK,LAX,312,2475,19,15,2022-10-17T19:00:00Z
2022,10,17,1926,1929,-3,2136,2154,-18,9E,1378,N279PQ,JFK,IND,101,665,19,29,2022-10-17T19:00:00Z
2022,10,17,1927,1930,-3,2201,2236,-35,UA,518,N27263,EWR,PDX,296,2434,19,30,2022-10-17T19:00:00Z
2022,10,17,1927,1930,-3,2346,2211,95,9E,1419,N320PQ,LGA,JAX,127,833,19,30,2022-10-17T19:00:00Z
2022,10,17,1928,1930,-2,2311,2158,73,9E,1496,N905XJ,LGA,MCI,161,1107,19,30,2022-10-17T19:00:00Z
2022,10,17,1929,1930,-1,2247,2246,1,UA,857,N21723,EWR,SMF,325,2500,19,30,2022-10-17T19:00:00Z
2022,10,17,1929,1913,16,2218,2211,7,UA,193,N68822,EWR,SAN,304,2425,19,13,2022-10-17T19:00:00Z
2022,10,17,1929,1720,129,2320,2114,126,B6,271,N705JB,JFK,SJU,199,1598,17,20,2022-10-17T17:00:00Z
2022,10,17,1929,1929,0,2218,2243,-25,DL,308,N830MH,JFK,LAX,310,2475,19,29,2022-10-17T19:00:00Z
2022,10,17,1930,1929,1,2106,2133,-27,YX,1586,N203JQ,JFK,ORD,110,740,19,29,2022-10-17T19:00:00Z
2022,10,17,1930,1929,1,2219,2239,-20,DL,736,N316NB,JFK,TPA,147,1005,19,29,2022-10-17T19:00:00Z
2022,10,17,1931,1830,61,2237,2138,59,AA,241,N918AN,JFK,MIA,160,1089,18,30,2022-10-17T18:00:00Z
2022,10,17,1931,1928,3,2148,2130,18,9E,1347,N923XJ,JFK,RDU,82,427,19,28,2022-10-17T19:00:00Z
2022,10,17,1934,1940,-6,2034,2102,-28,B6,342,N179JB,JFK,BOS,40,187,19,40,2022-10-17T19:00:00Z
2022,10,17,1935,1947,-12,2059,2128,-29,AA,896,N990NN,EWR,ORD,103,719,19,47,2022-10-17T19:00:00Z
2022,10,17,1936,1932,4,2303,2232,31,UA,649,N402UA,EWR,RSW,168,1068,19,32,2022-10-17T19:00:00Z
2022,10,17,1938,1552,226,2254,1852,242,UA,213,N411UA,EWR,FLL,155,1065,15,52,2022-10-17T15:00:00Z
2022,10,17,1941,1925,16,2239,2256,-17,B6,234,N944JT,JFK,SFO,318,2586,19,25,2022-10-17T19:00:00Z
2022,10,17,1942,1930,12,2139,2131,8,AA,491,N508AY,EWR,CLT,89,529,19,30,2022-10-17T19:00:00Z
2022,10,17,1942,1830,72,2240,2144,56,B6,315,N946JL,JFK,LAX,309,2475,18,30,2022-10-17T18:00:00Z
2022,10,17,1942,1925,17,2311,2243,28,DL,789,N3748Y,JFK,MIA,166,1089,19,25,2022-10-17T19:00:00Z
2022,10,17,1946,1955,-9,2344,2353,-9,UA,218,N38446,EWR,BQN,198,1585,19,55,2022-10-17T19:00:00Z
2022,10,17,1946,1935,11,2359,2255,64,DL,285,N137DU,LGA,IAH,209,1416,19,35,2022-10-17T19:00:00Z
2022,10,17,1947,1945,2,2337,2252,45,DL,321,N135DQ,LGA,DFW,205,1389,19,45,2022-10-17T19:00:00Z
2022,10,17,1948,1946,2,2308,2247,21,UA,260,N838UA,EWR,AUS,215,1504,19,46,2022-10-17T19:00:00Z
2022,10,17,1949,1940,9,2220,2258,-38,AS,16,N979AK,EWR,PDX,301,2434,19,40,2022-10-17T19:00:00Z
2022,10,17,1950,1938,12,2145,2128,17,UA,291,N855UA,EWR,RDU,74,416,19,38,2022-10-17T19:00:00Z
2022,10,17,1952,2000,-8,2247,2218,29,YX,1207,N441YX,LGA,CVG,102,585,20,0,2022-10-17T20:00:00Z
2022,10,17,1952,1830,82,2339,2059,160,DL,405,N128DU,LGA,MSY,183,1183,18,30,2022-10-17T18:00:00Z
2022,10,17,1954,2000,-6,2337,2308,29,AA,110,N424AN,LGA,MIA,161,1096,20,0,2022-10-17T20:00:00Z
2022,10,17,1954,1926,28,2303,2245,18,DL,553,N366DX,JFK,MCO,149,944,19,26,2022-10-17T19:00:00Z
2022,10,17,1955,1953,2,2241,2315,-34,DL,125,N6706Q,JFK,SAN,317,2446,19,53,2022-10-17T19:00:00Z
2022,10,17,1956,1956,0,2311,2255,16,UA,521,N37290,EWR,PBI,155,1023,19,56,2022-10-17T19:00:00Z
2022,10,17,1956,1930,26,40,2215,145,B6,643,N266JB,LGA,PBI,178,1035,19,30,2022-10-17T19:00:00Z
2022,10,17,1956,1940,16,2129,2038,51,B6,809,N183JB,LGA,ACK,34,202,19,40,2022-10-17T19:00:00Z
2022,10,17,1957,1937,20,2133,2103,30,UA,599,N69813,EWR,BUF,47,282,19,37,2022-10-17T19:00:00Z
2022,10,17,1957,2000,-3,2119,2124,-5,YX,1280,N121HQ,JFK,BOS,44,187,20,0,2022-10-17T20:00:00Z
2022,10,17,1958,2003,-5,2307,2317,-10,AA,931,N835NN,JFK,AUS,225,1521,20,3,2022-10-17T20:00:00Z
2022,10,17,1958,2005,-7,2335,2246,49,YX,1194,N411YX,LGA,ATL,119,762,20,5,2022-10-17T20:00:00Z
2022,10,17,1958,1959,-1,2212,2227,-15,9E,1231,N582CA,JFK,CLT,93,541,19,59,2022-10-17T19:00:00Z
2022,10,17,1958,2000,-2,2316,2226,50,NK,181,N607NK,EWR,MSY,178,1167,20,0,2022-10-17T20:00:00Z
2022,10,17,1959,2000,-1,2215,2126,49,YX,1539,N208JQ,LGA,BOS,45,184,20,0,2022-10-17T20:00:00Z
2022,10,17,2000,1930,30,2147,2114,33,AA,333,N953NN,LGA,ORD,104,733,19,30,2022-10-17T19:00:00Z
2022,10,17,2002,1940,22,40,2234,126,YV,1644,N85340,LGA,IAH,231,1416,19,40,2022-10-17T19:00:00Z
2022,10,17,2003,1933,30,2246,2235,11,UA,701,N455UA,EWR,SLC,257,1969,19,33,2022-10-17T19:00:00Z
2022,10,17,2003,2000,3,2210,2207,3,9E,1397,N326PQ,EWR,CVG,95,569,20,0,2022-10-17T20:00:00Z
2022,10,17,2006,2000,6,2301,2300,1,B6,309,N552JB,JFK,DFW,214,1391,20,0,2022-10-17T20:00:00Z
2022,10,17,2006,1935,31,2313,2248,25,B6,595,N987JT,JFK,LAX,304,2475,19,35,2022-10-17T19:00:00Z
2022,10,17,2007,1930,37,2255,2244,11,B6,22,N594JB,JFK,SLC,250,1990,19,30,2022-10-17T19:00:00Z
2022,10,17,2008,2005,3,2347,2206,101,9E,1402,N926XJ,LGA,GSO,85,461,20,5,2022-10-17T20:00:00Z
2022,10,17,2008,2005,3,2318,2343,-25,AS,184,N924VA,JFK,SFO,336,2586,20,5,2022-10-17T20:00:00Z
2022,10,17,2010,2010,0,2230,2234,-4,B6,29,N821JB,JFK,DEN,214,1626,20,10,2022-10-17T20:00:00Z
2022,10,17,2010,2000,10,2304,2125,99,YV,1630,N87303,LGA,IAD,60,229,20,0,2022-10-17T20:00:00Z
2022,10,17,2010,1959,11,2223,2244,-21,DL,541,N832DN,JFK,DEN,207,1626,19,59,2022-10-17T19:00:00Z
2022,10,17,2012,2010,2,2257,2303,-6,AA,952,N800NN,JFK,LAS,288,2248,20,10,2022-10-17T20:00:00Z
2022,10,17,2012,2015,-3,3,2315,48,YX,1180,N133HQ,LGA,OKC,200,1341,20,15,2022-10-17T20:00:00Z
